date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,D9,Target
2000-02-04,1424.3699951171875,1351.9373300885168,64.29941900864733,-20.114475072308732,-8.884871182810517,-0.13706653943603353,-1.2883191108991294,1.8917241898247454,-0.15744436752955474,-0.012751267740465613,0.04337832064291805,1424.239990234375
2000-02-07,1424.239990234375,1351.4337864955633,64.7133974413008,-20.257109796839533,-8.990438353282372,-0.10483397992134635,-1.2814448771332936,1.8916637995753036,-0.1629226638208234,-0.004404367544544577,0.043488040935779244,1441.719970703125
2000-02-08,1441.719970703125,1350.8888328581374,65.16000755918081,-20.414059004611094,-9.114363123079952,-0.07163683524253169,-1.2742477232844505,1.8888752598305705,-0.16961376412479667,0.0052729071040840975,0.04361421135356948,1411.7099609375
2000-02-09,1411.7099609375,1350.302469176238,65.63924936228864,-20.58532269562386,-9.256645492203608,-0.037475105399496576,-1.2667276493525803,1.8833585705905391,-0.17751766844149325,0.016280556205447508,0.04375683189628911,1416.8299560546875
2000-02-10,1416.8299560546875,1349.727201282315,66.10974753169103,-20.752750832411735,-9.394008957412588,-0.0035718353723146416,-1.259294101596192,1.8785728868046134,-0.18509660290238816,0.026931732546548133,0.04389504464131823,1387.1199951171875
2000-02-11,1387.1199951171875,1348.575165873176,67.03474644470293,-21.119554000923323,-9.787060796859004,0.04376637285561136,-1.2473628572961273,1.8357889824052287,-0.20956771813122577,0.05611263463799834,0.04426237806953105,1389.93994140625
2000-02-14,1389.93994140625,1347.5776748539615,67.83796225050376,-21.43293479069301,-10.111601142913868,0.0875047002421995,-1.2366367671527616,1.8031866705330974,-0.22951258716485573,0.08032851167862698,0.04456831879571496,1402.050048828125
2000-02-15,1402.050048828125,1346.734728224669,68.51939494909581,-21.692893201721695,-10.367629995578088,0.12764314678757227,-1.2271158311660657,1.7807659511881286,-0.24493121000333395,0.09957936366850188,0.04481286681987082,1387.6700439453125
2000-02-16,1387.6700439453125,1345.8503715509037,69.23345933291472,-21.9671660959912,-10.642016447568004,0.16874617849711182,-1.2172719750963554,1.755617082347898,-0.2615626368545123,0.12016059011108315,0.0450738649689557,1388.260009765625
2000-02-17,1388.260009765625,1345.1205592670576,69.82574060952733,-22.188016611520634,-10.847891406168186,0.20624932936558588,-1.2086332731832792,1.7406498060347542,-0.27366781751059327,0.13577679150297922,0.04527347041601341,1346.0899658203125
2000-02-18,1346.0899658203125,1344.3493369387393,70.4506535713663,-22.423181610290722,-11.072123964093919,0.24471706539819194,-1.1996716511871965,1.7229543802263536,-0.2869858021793666,0.15272336734757078,0.045489525988000004,1352.1700439453125
2000-02-22,1352.1700439453125,1343.536704565947,71.1081982184334,-22.672661092302132,-11.314714121345835,0.28414938659503786,-1.1903871091080822,1.7025308049226464,-0.3015165908608697,0.17100031764490525,0.045722031684916085,1360.68994140625
2000-02-23,1360.68994140625,1342.7351679811316,71.75699923179462,-22.91830502008846,-11.552385374682842,0.3233232479760145,-1.1811890932044546,1.6828382350730775,-0.31572240968655574,0.1889207951819598,0.04595012958414146,1353.4300537109375
2000-02-24,1353.4300537109375,1342.0881757862314,72.2840171379525,-23.110526569135807,-11.72154513463112,0.35889722851611766,-1.173196231457418,1.6733272577505294,-0.3254019823172025,0.20187624766840528,0.04611683478134064,1333.3599853515625
2000-02-25,1333.3599853515625,1341.3997735468602,72.84366672933609,-23.317062601423572,-11.909062493904754,0.3954357942203054,-1.1648804496273852,1.6610881309327308,-0.33629435896053106,0.21616207460753123,0.04629999010346852,1348.050048828125
2000-02-28,1348.050048828125,1340.6699612630157,73.43594800594695,-23.537913116952346,-12.114937452504275,0.43293894508867997,-1.1562417477143327,1.6461208546196477,-0.34839953961657205,0.2317782759993777,0.04649959555052559,1366.4200439453125
2000-02-29,1366.4200439453125,1339.9512447671477,74.01948564885231,-23.754928078256174,-12.315893507189042,0.47018363614120345,-1.1476895719767626,1.6318845837606857,-0.3601797504168056,0.24703800463095574,0.0466947931998921,1379.18994140625
